-2, -3, -2, -1, 1, -2, 1, 0, -2, -1, -1, 0, -2, 0, -3, 1,
-1, -2, -1, -2, -2, -3, 0, 2, 0, -2, -2, 0, -1, -1, -2, 0,
6, 0, -2, -3, 0, 0, 0, -2, -3, 0, 0, -2, -1, -2, -2, -2,
3, 0, -2, 0, -1, -2, -1, -2, -1, -2, -2, -2, -2, -1, -3, -2,
-1, -2, -2, -2, -1, -1, -2, -4, 0, -2, -3, -1, -1, -1, 1, 2,
-3, -3, -3, -2, 0, 1, 2, 16, -2, 0, -3, -2, -1, -1, 0, 0,
1, 3, 2, 2, -1, 0, -1, -2, 1, -1, 1, 0, -1, 0, -1, 1,
-1, -1, -3, -4, -1, 0, 1, 0, -2, 0, -1, 1, 1, -1, -2, 0,
2, -2, -1, -2, -1, -3, 1, 3, -1, 0, -2, -1, -1, -3, -1, -2,
2, -1, 0, 0, 1, 0, 1, -6, -3, -2, -1, -3, -1, -1, -2, -3,
2, 1, 0, -3, -1, 0, -1, -1, -1, -2, 0, -1, 1, -2, 0, -1,
-2, 0, -2, -3, -2, 0, -1, 1, -1, 0, -2, 0, -3, 1, 4, 0,
3, -1, 0, 0, -1, 0, -1, -4, -2, -3, -4, -1, 0, 0, 9, -1,
-1, -1, -1, 0, -2, -2, -2, -3, -1, -2, 0, -1, -1, -1, 2, -1,
-1, 0, -1, -1, -2, 0, 0, 0, -2, -1, -1, 0, -2, 1, -4, -3,
5, -2, 1, 0, 0, -2, -2, -5, 0, 0, -1, -1, 0, 0, -5, -2,
11, -4, -4, -2, -2, -1, -2, -7, -1, 0, 3, 0, -1, -3, -5, -4,
-24, -6, -1, -4, -2, -4, 1, 21, -1, -1, -6, 0, -1, -3, -3, -4,
7, 0, 0, 0, -1, -2, -2, 0, -1, -1, -1, -2, 0, -1, -2, -2,
-6, -5, -3, -1, -1, -3, -1, 0, 0, 0, -1, -1, -3, -3, 0, -2,
0, 0, 0, 2, 0, 1, 1, -2, -2, -1, -2, -2, 0, 0, -3, -1,
-1, 4, 0, 1, 0, 0, -2, -13, -2, 0, -1, 0, -1, -2, -4, -2,
-4, -1, 2, 1, 0, -1, -1, -3, -3, -2, -1, -1, 0, 0, 0, 0,
-8, -1, -4, -2, 0, 0, -1, -1, -2, -1, -2, -1, 0, -2, 0, 0,
4, 5, 2, 1, 0, -2, -2, 0, -4, -2, 0, -1, -1, -1, -1, 0,
4, -8, -7, -2, -1, 1, 1, 2, -2, -2, -2, -1, -2, 2, 0, 0,
-5, -1, 0, -2, -1, -2, 0, 6, 2, 1, -3, 0, -1, 0, 0, 0,
0, 2, 1, 0, -1, 1, -1, -4, -1, -1, 3, -1, -3, -1, -3, -1,
-9, -1, -1, -1, 1, 0, -3, -2, -2, -4, -3, -1, -3, -1, -2, 1,
8, 2, 3, -1, 1, -1, -3, -11, 1, 2, 0, 1, -1, -2, -3, -2,
1, -1, 0, 2, 1, 0, -1, -4, -1, -2, -2, -2, -1, -1, 0, -1,
1, 0, -1, 1, -1, -1, 1, 2, 1, 0, 0, -3, 0, -2, 0, 0,
-4, -1, -2, -2, -2, -2, 0, 2, 1, -1, -1, -2, -3, -3, -3, -1,
-2, -1, -1, -1, -1, 1, -1, -1, -3, -1, 0, -2, -3, -1, -2, -2,
-4, -2, 1, -1, 1, 0, 0, 1, -2, 1, 2, 0, 0, -1, -2, -1,
-1, 0, -1, 1, -1, 0, -2, -4, -1, -2, -1, 0, 1, 1, -2, 0,
-4, 2, 2, 0, -1, -2, 0, 2, -1, -1, -1, 0, -1, 0, 0, 0,
1, 2, 0, 2, -2, 0, -2, -5, -2, -1, 1, -2, 0, -1, 0, -1,
17, 1, -4, -2, -2, 1, -1, 3, -2, 0, -1, -1, -1, -2, 1, -1,
0, -2, -1, -2, -1, 0, -2, -2, -3, 0, 0, 0, -2, -1, 0, 0,
4, -2, -1, -1, -1, 0, -1, 1, -1, -3, -1, -1, -1, 0, -2, -1,
0, -3, -3, -2, 1, -3, 0, 0, 0, -2, -2, -1, -3, 1, 1, -1,
2, 4, 1, 0, -1, -2, -1, -4, -2, -1, -2, -1, -2, -1, -1, -2,
-9, -2, -4, -5, -3, -2, 4, 21, -1, -2, -1, -3, 0, -1, 0, -3,
-5, -3, 0, -1, -2, -2, -1, 1, 1, -2, -1, -3, -1, -1, 1, 1,
3, 2, 1, 1, -2, -1, -1, -4, -2, 0, -1, 0, -2, -1, -3, -3,
-6, -3, -1, 1, 0, -3, -2, 0, 1, -3, -2, -3, -1, -2, -1, 0,
0, -2, -1, -1, -1, 0, 0, -8, -1, -1, -2, 0, 0, -2, -3, -4,
-1, 0, -1, -3, -1, 0, -1, -3, 1, 0, 0, -1, 0, -1, -4, -3,
-2, -1, 0, -1, -2, -1, -1, 0, -2, -1, 0, -2, 1, -1, -1, -1,
-4, -2, -2, -3, -1, -1, -3, -5, 0, -1, 0, 2, -2, -2, 0, -1,
3, -1, 1, -1, -1, -1, -1, -3, -1, -1, -1, 0, -1, -1, 0, -1,
0, -5, -2, 0, -1, -1, 0, 0, -1, 0, -1, 1, 0, -1, -3, -2,
-2, -2, -1, -1, -2, 0, -1, -2, 0, -4, -1, -1, -1, -2, 0, 0,
10, -1, -2, 0, -1, 0, -1, 1, -2, -1, -2, -2, -2, -2, -2, -2,
1, -1, 0, 0, -2, -3, -2, -1, -2, 0, -2, 0, -1, -1, -1, 0,
-1, 1, 0, -2, -1, 0, 1, 3, -3, 1, -2, 0, 0, -3, 0, -1,
0, -2, -1, -2, -2, -2, -2, 1, 0, 0, 0, 1, -1, -1, -4, -3,
-2, 0, -1, -1, -2, -1, -1, -2, 0, -2, -1, 0, 0, 2, -1, -1,
-8, -3, 1, 0, 0, 0, 1, 14, -1, -2, -1, -2, -1, -1, -1, -3,
-4, -3, -3, 0, 0, -1, -2, -2, -2, -3, -3, -2, 0, 0, 0, -1,
4, 2, 2, -1, 0, -2, -3, -3, -1, -2, -3, -3, -4, -1, 0, -2,
-6, -3, -1, -2, 0, -1, 0, 0, 0, 0, 0, -1, -1, -1, -1, 1,
5, -1, 3, 0, 0, -1, -1, -7, -1, 0, -1, 1, -2, -1, -1, -1,
-4, 4, -3, 1, -1, -1, -1, -9, 0, 0, 1, 0, -2, -1, -3, -2,
15, -1, 0, 1, 1, 0, 1, 2, -2, 0, 0, -2, -1, 0, -1, 2,
-8, -3, -1, -1, -1, 0, 0, -2, -1, -3, -1, -1, 1, -2, -2, -4,
1, 0, -2, -2, 0, -1, -1, -3, 0, -2, -2, -1, 0, -1, -1, -1,
4, 0, 1, 0, -1, 0, 0, 1, 1, -1, -3, -1, -3, -1, 0, 0,
2, -1, 0, 0, 1, 1, -2, -4, -2, -2, 0, 1, 0, -1, -1, -2,
1, 0, 2, 0, -1, -3, 0, -3, -3, -1, -3, 0, -2, -1, 0, -1,
-2, 2, -2, -1, -1, -3, 0, -9, -2, -2, -1, 0, -2, 0, 1, 0,
1, -2, -1, -1, -1, -2, -2, -5, 1, -2, -1, -2, -2, 0, -1, -1,
-11, -3, -2, -1, -1, 0, 0, 8, 1, -2, -2, 0, -1, -1, 1, 1,
-7, 0, 3, -1, -2, -1, -2, -2, 1, 0, 0, 0, -1, -3, -1, -1,
-1, -2, -4, -3, -3, 1, 1, 2, -2, -2, -4, -1, -2, -1, -1, -3,
-2, -2, 0, 0, -1, -2, -1, -2, -3, -1, -2, -2, -1, -1, -1, -3,
-2, 2, 0, 1, 0, 0, -2, -10, -2, -2, 0, -1, 0, -1, -1, 0,
22, 3, -3, -2, -3, 0, -1, -12, -1, -1, 2, -2, -3, 1, 0, 0,
-9, -4, 0, 1, 0, 0, 1, 2, -1, -1, 0, -2, 0, -2, -2, 0,
-7, 0, -2, 2, -1, -1, -1, 3, -2, -2, -5, -1, -3, -1, 1, -1,
2, -1, 0, -1, -1, -2, 0, -4, 0, -2, 1, 0, -1, -1, -1, -1,
-2, -1, -2, 1, 0, -2, 1, 11, 0, -2, 0, 0, 0, -2, -1, -1,
-8, 2, 2, 1, -1, -1, -2, -7, -4, -4, -2, -2, -1, -1, -3, 0,
-7, -2, -3, -3, -2, -2, -2, 2, -2, -3, -2, -2, 0, 0, 4, 3,
-3, -2, 1, -1, -1, -1, -2, 1, -1, -1, -1, -1, -1, -1, -2, -1,
-6, -1, -2, -1, 0, 0, 0, -2, -1, -1, -3, -2, -1, -3, 0, -1,
1, -2, -2, -3, -1, 0, 0, 1, -1, 1, 3, 0, -2, -4, -4, -1,
1, 1, 3, 0, 0, -1, -1, 3, -2, 0, 1, 0, 0, -1, -2, -3,
3, 3, -2, -2, -2, -1, 2, 0, -1, 1, -2, -1, -1, -2, 1, 0,
-5, -3, -1, 0, 0, -2, 0, 1, -2, -1, -1, 0, 1, 0, -1, -1,
9, 3, 1, 2, -1, 1, -2, 1, 0, 1, -2, -1, 0, -1, 1, -1,
3, -1, 1, -3, -2, -1, -1, -4, -2, 0, 3, 1, 2, -2, -2, -1,
-3, -3, 1, -1, -1, -2, -3, -2, 0, 0, 0, 0, 0, 0, 0, -3,
-16, 0, -4, -2, -1, -2, 1, 10, -3, -3, -3, -5, -2, -3, -2, -2,
3, -5, -1, -2, -1, -2, -1, -2, 0, -1, 0, -2, -2, 0, 1, -1,
-2, 0, -6, -1, -1, 0, -1, -1, 2, -2, -2, 0, -1, -1, -3, 0,
-10, -9, -4, -4, -3, -2, 0, 2, -2, -1, 2, 0, -1, -2, 1, 1,
1, 1, 4, 0, 0, -2, -2, -7, 0, -2, -4, -6, -2, -1, 0, 0,
1, -1, -3, -3, -2, 0, 2, -1, 2, 0, 1, 1, -2, -1, -5, -6,
-5, -6, 1, 0, -1, 1, 3, 4, 0, -3, -1, 0, -1, 0, 3, 3,
-4, 6, -1, -1, 1, -1, -3, -7, 2, 1, -6, -1, 0, -2, -2, -2,
-6, -5, -3, 0, 0, 0, -2, 0, 0, 6, 3, 2, 0, -2, 0, -2,
17, 5, 1, -1, -1, -2, -3, -5, -6, -8, -2, 0, -2, -1, -1, -1,
-6, -6, -5, -5, -2, -3, 3, 31, -4, -7, 1, -1, 1, -1, -1, -4,
-5, -3, 1, 1, 0, -1, -1, 3, -2, -4, -4, -2, -1, -1, 1, 4,
0, 2, -1, -1, 0, -1, -1, -6, -1, 0, -2, 1, -1, -1, -1, -2,
-19, -6, -3, -2, 0, 0, 0, -1, 2, 4, -1, 0, -1, 2, 2, 1,
6, -1, 2, 3, 1, 0, -2, -12, 1, 5, -1, -1, -1, -1, 0, -1,
9, -1, -2, -1, -1, -1, 0, -3, -4, -6, 1, -1, -2, 0, -4, -2,
-14, -6, -4, -3, -1, -2, 0, 6, -4, -2, -1, 0, -1, -3, -5, -2,
3, 2, -1, 0, 0, 0, -2, -6, -1, -2, 1, -1, 0, -2, -5, -2,
1, 5, -2, 0, 0, -1, -2, -6, 2, 2, 0, -2, 0, -1, -4, -2,
5, 3, 0, 1, -1, -1, 0, -1, 1, 2, 1, -1, -1, -1, -4, -4,
8, -3, -2, -1, -2, 1, -3, -10, 2, 1, 0, 0, -2, -1, 0, 1,
-4, -1, 0, 1, 0, -2, -2, 2, -1, -2, -3, -1, -1, 0, 3, 1,
-5, 2, -3, -4, -4, -1, 1, -4, -2, 1, -2, -1, -1, -1, -3, -3,
16, -4, -3, -2, -1, 1, 1, 8, -1, -2, -1, -4, -1, -2, -2, -1,
-6, -28, 0, 2, 0, -2, 0, 1, -4, -5, 0, -2, 0, 1, -2, -1,
12, 24, 4, -1, -2, 0, 0, 1, -2, -4, -2, -3, -2, -1, 0, 1,
7, -1, 3, 2, 0, 0, -1, 2, -1, 0, -1, -1, -1, -1, -2, -2,
12, 8, -3, -2, -2, -2, 1, -7, -6, -4, 0, -1, -1, -1, -1, -3,
-5, 9, -1, -4, -4, -5, -1, -5, 1, 0, -1, -1, -2, -2, -3, -2,
4, -31, -2, 1, 2, 3, -5, 8, 2, 5, -1, -1, -1, 0, 0, 5,
7, 12, 0, 1, 1, 2, -3, -6, 6, 0, -2, 0, -1, -1, 0, 1,
-2, -13, 3, 1, 2, 2, 2, 4, -1, 2, 1, 1, 0, 2, 1, 0,
-1, -5, -5, -3, -2, 2, 2, 1, 10, 1, 1, 1, -1, -1, -2, -3,
-5, 6, 0, 1, -2, -3, -1, -1, -3, -29, -11, -3, -2, 1, 1, 2,
0, -9, -3, -1, -1, -2, -2, -4, -4, -9, -6, -1, -2, 2, 2, 0,
-11, 0, 1, 2, 0, -3, -5, -13, 4, 50, 13, 2, 0, -6, -2, -1,
2, 28, 4, -1, 0, 0, -5, 7, -9, 1, 0, -2, 1, 3, 2, 0,
8, 0, -5, -3, -1, -3, -9, -7, 4, 11, 2, -1, -2, -5, -3, -3,
-3, 15, -5, -2, -2, -6, -6, -5, -4, -25, -8, -5, -4, 1, 0, 0,
-4, -17, 12, 4, 2, 5, 11, 8, 7, -19, -7, -2, -3, 0, -1, -2,
14, -9, 0, 2, 1, -1, -5, -7, 0, 9, 0, -1, -3, -13, -8, -3,
-17, 3, 0, 0, -1, 0, 1, -6, -12, -15, -2, -2, 1, 11, 6, -3,
-6, -16, -5, -2, -1, -2, 0, 1, 4, 0, -3, -3, -5, -2, 6, -1,
-7, -2, -7, -5, -4, -2, -5, -1, -2, 7, -1, -1, 3, 9, -12, 1,
19, 23, 6, 1, 1, 0, 4, -1, -6, -3, 0, -2, 0, -15, 0, -2,
10, 15, 1, 0, 2, -2, 3, 2, -8, -4, -1, 1, -2, -6, -15, -3,
-3, -37, -12, -2, -2, -2, -3, -7, -3, 7, 3, 0, 1, -2, 1, 0,
-21, -7, -9, -7, -3, -3, -4, -6, -5, -6, -5, -4, -4, -6, 7, 4,
-2, 14, 10, 4, 0, 2, 2, 3, -3, -4, -7, -6, -4, 5, -6, 0,
-6, -21, -7, 1, 0, 0, -1, -5, 20, 9, 2, -1, -1, -2, -2, 1,
6, 36, 12, 3, 3, 1, 0, -11, -12, -1, 1, -1, 0, 5, 0, 0,
23, 35, 2, 1, -1, 1, 1, 9, 1, 0, -2, 0, -3, -1, -3, -4,
-13, -37, -11, -4, -2, 0, 1, -3, 3, -4, 0, 0, -1, 5, 0, -2,
-6, -2, 0, -1, -2, -2, -2, -1, -4, 22, -1, 1, -1, 1, 5, 0,
-2, -13, -3, -2, -3, 0, -1, -2, -13, -20, 0, 0, 0, -3, -1, -1,
-6, -16, -4, -1, -1, -2, -1, -3, -7, -23, -7, -4, -3, -2, -4, -2,
-1, 16, -1, 1, 0, -1, -3, -1, -13, 14, 2, 2, 0, -1, 0, -2,
11, 7, 4, 0, -1, -2, -1, -10, 11, 12, 0, 1, 0, 3, 2, 1,
-12, -13, -5, -2, 0, -6, 0, 10, 4, 4, -2, -2, -1, -3, -9, -2,
-4, -10, 0, -1, 0, 13, 4, 5, -7, -9, -4, -3, -1, -2, 1, -4,
9, 2, 0, -1, -1, 0, 2, -3, 3, 0, 0, -1, -2, 4, 2, -1,
-6, -16, -6, -2, -1, 2, 1, 11, 4, -4, 1, -2, -1, -3, -3, -1,
-3, 4, 2, -2, -1, -5, 2, -10, -4, 6, -1, -2, 0, -2, -2, 3,
-7, -1, 1, 0, -2, -1, -3, -1, 7, -13, -2, 0, 1, 0, 3, -1,
-2, -7, -4, -3, -1, -1, -5, -7, 8, 2, -4, -3, 0, 8, 5, 1,
6, 19, 3, -1, -1, 0, 0, -3, -11, -4, 1, -1, -1, -11, -6, -6,
4, -22, -1, -3, -2, 1, -1, -6, 0, 2, 0, 0, -3, -6, -4, -3,
4, 24, -5, -4, -3, -6, -3, 2, -6, 2, -1, -2, -1, 1, -1, -1,
-7, -15, -2, 0, 0, 0, 1, 3, 5, -12, -2, 0, 1, -5, -2, -1,
-9, 10, -6, 1, 0, -3, -1, 1, 1, 5, -1, -1, 2, 1, 0, 4,
-1, 19, 9, 0, 1, 2, -3, 7, 1, 2, 1, -1, 0, -2, -2, -1,
-6, -2, 2, 1, 0, -2, 3, 17, 1, -1, 0, -1, -2, -2, 0, -3,
7, 10, -5, -1, -1, -4, -3, -2, -13, -7, -3, -3, -1, 5, 1, 0,
-9, -23, -2, -2, -2, -3, -1, -1, -8, -13, -3, -3, -2, 1, -1, -3,
1, 10, -3, 0, 0, 2, 3, 0, 18, 19, 3, 2, 1, -1, 1, 1,
-3, -36, -2, -1, -2, -7, 6, -12, -4, 6, -4, -2, 0, 4, 2, -1,
-6, -26, 1, 0, 1, 5, -4, 1, -6, -15, 0, 1, -3, -1, -3, -1,
3, 13, -1, 0, 1, 1, 0, 1, -4, -3, -2, 1, -1, -5, 1, -3,
15, 16, 1, 0, 0, 3, 2, 14, -2, 5, -2, -1, 0, 0, -2, -4,
-7, 6, -2, -1, -3, -4, -4, -9, 1, -7, 0, 0, 1, -1, -1, 0,
-5, -15, 4, -1, -2, -4, 1, 2, -2, -7, 0, -1, -1, 14, 5, 0,
-7, -21, -4, -3, -2, 0, 2, -3, -11, 2, 1, 2, 0, -37, -8, -2,
-4, 3, 3, 1, -1, 1, 0, -1, -3, -10, -1, 1, -3, 3, -1, 0,
1, -1, -4, -2, 1, 1, -11, -5, 4, 8, 1, 1, -1, -3, -4, -6,
-6, -3, -4, 0, -3, -2, -3, -2, 6, 2, -3, -3, -3, -4, -1, 4,
7, 17, 2, 0, 1, 3, 2, 1, -4, -43, -4, -3, -3, 13, 1, 1,
-4, -2, 5, 1, 2, 0, 1, 4, -1, 40, -2, -3, -1, -4, -2, -4,
3, 4, -2, -1, -1, -2, -1, -1, -3, -8, 2, -2, -1, -10, -1, -4,
7, 16, 0, -4, -2, -1, 0, -16, 3, 4, -1, 0, 2, 2, 2, -1,
-3, -9, 0, -3, -3, -4, -1, 6, -1, 0, -3, -5, -2, 1, -5, -4,
-2, -8, -3, -2, -3, 0, -5, -5, 2, -7, 0, 2, -1, -2, -1, 1,
2, -11, -2, 1, 0, 1, 1, -2, 1, -5, -3, -2, 0, 4, 0, 0,
0, 52, 7, 1, -1, -1, -9, -1, -6, 5, 1, 2, 0, -3, 2, 0,
-3, -15, 1, 0, -1, -2, -4, -3, 8, 5, -1, -3, 0, 4, 3, 2,
-15, -17, -6, -2, -1, -2, -3, -2, -7, -13, -4, -2, -2, 1, 1, -2,
-1, -15, -8, -3, -1, -2, 0, -2, 0, 10, -4, -2, -2, -2, 3, 2,
6, 44, 11, 3, 2, 1, -4, 12, 0, -44, -4, -3, -3, -6, -3, 1,
-21, -14, -2, -2, -2, -5, 8, 13, -8, 63, 11, 3, 0, -6, -4, -8,
-16, 20, 3, 0, 1, 2, -6, -8, 5, 0, 0, -1, 0, 3, 0, -3,
-7, 2, -1, 0, 0, -2, -6, -4, -2, -7, 0, -2, 0, 0, -3, -1,
0, -22, -8, -2, -1, -3, 4, 3, -1, 6, -4, -2, -1, -5, -2, -1,
12, -5, -2, -1, -2, -2, -3, -5, 6, -25, -4, -1, -2, 14, 3, 0,
6, -5, -3, 0, -1, -2, -1, -8, -5, -1, 0, -1, 0, -12, -6, 3,
-7, -15, -1, 0, 0, 0, 3, 12, -9, -3, 1, 0, 1, 8, 12, -2,
-1, 38, -1, -1, -2, -3, -2, 1, 1, 3, -1, -1, -1, -29, -6, -4,
4, -11, 2, 0, 1, 0, -1, -4, 4, 2, -1, -1, -1, 6, 3, 4,
3, -13, -6, -3, -2, -2, 2, 1, -4, -5, 0, -1, -3, 1, 4, -4,
0, 11, 2, 2, 0, 0, -3, -8, -1, -10, -2, 0, -1, -2, -10, -2,
-5, -30, -5, -2, -3, -1, 3, 1, -2, 13, -1, -1, -1, 8, 1, 0,
-2, 2, -2, 0, 0, 0, -3, -3, -10, -10, -1, -1, -2, -2, 2, -5,
1, 10, -3, -1, 0, 0, 1, 3, 3, -6, -2, 2, -1, -1, -7, -1,
4, 0, 6, -2, -2, -3, -1, -1, -6, 0, -1, -1, -2, -1, -6, 0,
-6, -2, -1, -2, 0, -1, 3, 0, 0, 5, 1, 1, -1, 3, 0, -2,
1, -6, -3, -2, -1, -1, -2, -4, -4, -2, -2, 0, -1, -3, -5, -2,
5, -26, -7, -3, -2, -2, -4, -15, 8, 0, -1, -1, -1, 2, 2, -1,
5, 63, 17, 2, 2, -1, 0, 7, 3, 5, 2, 1, 0, -2, -1, 3,
5, -15, -4, 0, -1, -1, 2, 3, -2, 5, 0, -2, -1, 2, 1, -1,
-5, -22, -8, -3, -2, 0, -2, -1, 0, -16, -8, -3, 0, 1, 0, 0,
-4, 38, 8, 1, 0, -1, 2, 4, -6, -31, -2, -2, -1, 0, 1, 2,
-2, 6, 2, 2, 1, -3, -11, -20, 0, 35, 3, -1, -2, -4, 1, -2,
-3, -11, -1, -1, -2, 0, -3, 1, 6, -8, 0, 0, 0, 0, -3, 2,
-1, 0, 0, -2, 0, -2, -2, -1, -11, -2, -1, -2, -1, -2, 0, -2,
1, -25, -5, -1, -1, 0, -4, -3, 9, 4, -4, -1, 0, -1, 2, 0,
-8, -5, -3, 0, -2, -2, 1, 0, -16, -37, -2, 0, -1, -3, -3, -1,
4, 3, -1, -1, 0, -1, 4, 4, 7, 23, -3, -4, -2, 12, 1, -2,
3, 4, 0, 2, -1, -1, -6, -6, -2, -8, -3, -3, -2, -17, -2, 0,
-3, -22, 0, -1, -2, -4, 3, 1, -8, 0, -2, -1, 0, -2, -2, -5,
0, 40, 2, -1, 1, 0, -5, -4, 4, 1, 0, -2, -2, -5, -3, 0,
-6, -21, -6, -1, -1, -2, -2, -7, 0, 1, 2, 1, -1, 0, 0, -3,
2, 4, -1, 0, -1, 0, 3, 3, -5, -5, 0, 2, 0, 6, 1, 1,
3, 25, 8, 0, -1, 1, 2, 3, 6, 7, 0, -2, -2, -7, -5, -2,
0, -15, -4, 0, 0, -1, 2, 3, 1, 5, -3, 0, -1, 0, -1, -1,
-6, -13, -4, -2, -2, -1, 1, 13, 2, -9, -1, 2, 2, 0, 2, -1,
3, 20, 2, -2, -2, -2, -5, -2, 4, 7, -1, 0, 0, 3, -4, -5,
-21, -21, -8, -1, -1, -2, -4, 1, -3, 11, -1, -1, -1, -4, -2, 0,
17, 33, 4, -2, -1, 1, 0, -7, -8, -20, 0, 0, -1, 2, 0, 1,
-5, 2, -2, -2, -2, -2, 0, 4, -5, -3, 0, -1, -1, -4, 0, 3,
-5, -26, -8, -1, -1, -2, -2, -5, 7, 3, 1, -1, -1, -1, -2, 1,
17, -15, 7, -2, -2, -1, 1, 4, -12, -23, -2, -2, -2, 3, 0, -2,
4, -34, -12, -2, -1, -2, 0, -4, 11, 26, -3, -1, -2, -5, -2, -1,
0, -4, 2, -2, -1, 1, 2, 9, 7, 11, 1, 0, -1, -3, -3, -2,
-2, -15, 2, 4, 1, 3, 3, 2, -4, -13, -3, -2, -1, 2, 2, 4,
-7, -14, -12, -3, -2, -2, -3, -1, -8, -12, 0, -1, -2, 0, -3, -2,
-14, -25, -8, -1, -1, 0, 0, -6, -7, 14, -4, -2, 0, -2, 0, -1,
-4, -40, -14, -3, -5, -6, -6, -14, -1, -23, 0, 1, 0, -1, -1, -1,
5, -23, -6, -2, 0, -1, -1, 3, -19, -21, -3, 0, 0, 1, -2, -9,
6, 100, 24, 5, 1, 0, 3, 4, 42, 42, 4, 0, 0, 1, 1, 6,
19, -29, 9, 4, 3, 1, -1, -5, 3, -7, -2, -1, -4, -4, -3, -4,
-6, -4, -6, -3, -3, -6, -8, 4, -7, 13, 0, 1, 1, -1, -2, -3,
5, -2, -3, 0, -2, 3, 2, 1, 4, 4, 0, -5, -8, -9, -5, -2,
-1, -16, -7, -1, 0, 0, 1, -2, -21, -16, 3, 3, 13, 11, 4, -1,
2, 51, 11, 0, -1, 1, 3, 10, -2, -42, -3, 0, 1, 1, 2, 8,
-2, -5, 2, 3, 1, 1, 2, -11, 30, 33, 0, -1, -1, 2, 1, 4,
7, 37, 2, -4, -2, -3, -6, -6, -13, -5, -6, -2, -3, 7, 2, 2,
-1, -27, -3, 1, 1, 0, -2, 0, 5, 9, -2, -2, -6, -18, -2, 4,
-14, -13, -6, -3, -4, -2, -1, 1, -8, -2, -2, -3, -5, -2, -2, -9,
2, 2, 1, 0, 1, 1, 1, -7, -9, -15, -4, -4, -3, -3, -1, -3,
-10, 14, 3, -2, -1, -1, -1, -1, 22, 9, 3, 2, 2, -2, -1, 3,
-5, -2, 0, -1, 0, 0, 2, 0, -4, 6, -3, -3, -5, 5, 0, -5,
-2, -10, -9, -3, -3, -2, -2, 4, 12, 2, 1, 1, 2, 3, 2, 2,
-4, -21, -1, 0, 0, 0, -2, -6, -18, -11, -4, -3, -4, -4, -5, -6,
5, 35, 10, 1, -1, -2, -1, -2, 14, 14, 0, 0, 1, -1, -3, -2,
-2, -49, -16, -3, -3, -2, 0, 27, -12, -13, -3, -2, -2, 1, -2, -5,
-10, 61, 3, -3, -2, -1, -1, 2, -8, 0, 0, 0, 0, -2, -2, -4,
11, -30, 6, 4, 2, 3, 2, -1, -7, 2, -2, -1, 0, 1, -1, -1,
-7, 22, -3, -1, -1, 0, 0, -3, 13, 4, 2, -1, 0, 0, 0, 0,
5, -53, -1, -2, 0, 1, 3, -4, -13, -17, -2, -2, -4, -4, -4, -6,
-1, -17, -7, -2, 0, -1, -1, -3, 9, -5, 2, 2, 5, 2, -3, -2,
-9, 28, 3, 0, 0, -2, -2, -3, -1, 20, -2, -3, -3, -2, -2, -3,
1, 20, 4, 0, 0, 0, 0, 1, -7, 6, 3, 3, 2, 1, 6, 1,
-2, -3, -3, 0, 1, 0, -8, -11, 4, 2, -1, -1, -5, -3, -1, 4,
1, -46, -4, -1, 0, -1, 2, 3, -26, 7, -2, -2, -2, -3, -3, -6,
-4, 32, -3, -5, -2, 1, -6, 2, 48, -25, 1, -2, -4, -4, -3, 6,
-11, -18, -6, -2, -1, -3, -3, -2, -14, -25, -1, -1, 2, 0, -2, -2,
-18, 10, 1, -2, -2, -4, -2, -6, 5, 28, 1, 0, -1, 0, 1, 0,
12, -30, -8, -1, -2, -1, -2, -5, 1, 12, -1, 0, 0, 3, -1, 2,
-1, 4, -5, -1, -2, -4, -3, -4, -20, -4, -2, 0, 1, -3, -1, -2,
-20, -18, 11, 2, 1, -2, 5, 17, 6, 14, 0, -4, -3, 5, -1, -10,
17, 52, 18, 5, 3, 2, -9, 4, 4, -17, -2, 1, -2, -11, -1, 9,
-11, -9, 4, 1, 0, 2, 3, -9, 3, 0, -4, -3, -4, -3, -3, 3,
-7, -23, -11, -3, -3, 1, 3, 13, -15, -13, -1, -2, -4, -1, -3, -11,
4, -17, -9, -3, -5, -2, -2, -7, -5, 9, 0, 2, 5, 5, 4, 16,
-10, -33, 3, 2, 3, -2, -3, -11, 24, 31, 4, 0, 1, 2, -3, -3,
-3, -12, -4, -3, -2, -2, -1, 6, -23, -45, -5, -2, -1, -7, 1, 1,
5, 2, 1, 1, -1, 1, 0, -10, -4, -4, -2, -2, -2, -5, -5, -1,
-2, -7, -3, -1, 1, 2, -2, -2, -10, -8, -2, 0, -4, -2, -3, -8,
10, 33, -5, -4, -4, -4, 9, -1, -22, -17, -4, -1, -4, -1, -4, -9,
-4, -2, -2, -4, -1, 2, 1, 0, 49, 61, 3, -1, -4, 0, -1, 4,
-1, -1, 1, 0, -1, -1, -2, -4, -7, -11, 0, 0, 1, 5, 2, 1,
8, -13, 0, 1, 1, 1, -1, -8, -4, 3, -1, -2, -3, -5, -3, -7,
-8, 12, -8, -3, -3, -4, -1, -3, -8, -3, -1, -1, 2, 3, 1, 1,
4, -5, -1, 0, -3, -2, -1, 6, -12, -33, -5, -2, -5, 1, -1, -7,
-8, 4, 2, -3, -2, -3, -3, -1, -13, 5, 0, 2, 1, -6, -7, -13,
0, 17, 5, -1, 1, 0, 8, 4, 7, 1, 0, 0, -2, -8, 0, 7,
